,ACA FP Equity,AI FP Equity,CS FP Equity,DG FP Equity,AIR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,STM FP Equity,SU FP Equity,HO FP Equity,KER FP Equity,CA FP Equity,CAP FP Equity,DSY FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,TEP FP Equity,TTE FP Equity,URW NA Equity,VIE FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,ERF FP Equity,GLE FP Equity,SGO FP Equity,VIV FP Equity,WLN FP Equity,OR FP Equity,ORA FP Equity
2016-12-28,11.570095570311931,94.10707007156738,22.20289221557634,63.168339465200596,66.64349571347235,30.862704684195535,54.12420400907711,53.20015954554845,70.57319043622361,131.21354154622583,468.37722050355535,8.35606024826778,82.79661334008242,74.84530185294413,250.23902029825297,23.77605000354102,91.59450682130263,14.124968089134198,109.91215857925313,40.498467877773905,18.305306050009747,75.13357535181743,70.02832569424996,87.7136232337063,86.771510929699,50.43374496849684,167.9784473013354,20.088354412951887,53.55726376069231,206.2762071539854,23.03346867275495,23.34100268980149,29.075042359487806,31.468956963180904,45.21342848691494,8.16036770743859,25.559508366562067,191.3153553973155,14.517480815966582
2016-12-29,11.585200704266382,94.53542282786488,22.198313649370714,63.04920012576581,67.08249977099535,30.848170423304843,54.43701261238485,53.23121556375436,70.55837715840404,132.23798705775286,471.1464119138349,8.357769290015954,83.29224687888028,75.16886237941155,252.64126351321468,23.938310453345107,91.90571586523316,14.171120149074243,109.64101725828034,40.22858743203989,18.30988135993381,75.96354848679958,69.79234601809172,87.55471906046743,86.7497971971894,50.158090585806754,170.0655734744399,20.131138468290455,53.658173958574565,207.7729504296106,22.993529367217544,23.178263814036157,29.05060711118759,31.357468698159504,45.081977959307125,8.201163062142399,25.52753348972568,191.67776359057683,14.569438060940763
2016-12-30,11.511896504673865,94.5936739711237,22.169305668854726,63.23569124245283,66.90177921137979,30.749201085899195,54.126257697510056,53.090809293701916,70.71790793683803,131.8832422153185,474.4821091050779,8.441820201148486,83.40223206399239,74.86606704152405,251.6294897428679,23.996966220616176,92.2528045253453,14.238067590899742,109.77184350688495,40.154166627313415,18.402786465936135,75.8522797053929,69.34081065491536,87.43596601600458,86.93833397334546,50.573620518617766,169.71962215076692,20.180113433821237,53.76246315165804,207.97358684258404,22.961302980542893,23.1545265780502,29.06937994246652,31.320200012171927,45.13913559251493,8.195609003746096,25.814585970644078,191.67716095822644,14.604888811974753
2017-01-02,11.635300879778262,94.30618420340765,22.24555564803952,63.12223018234471,66.80313715173483,30.674127627180347,54.25721900169328,53.23565092584998,70.94282414787428,131.27653599355148,473.3189644447584,8.419102173366797,82.857119603429,74.85290299928684,249.1912143633753,24.009935019835826,92.54464728780646,14.244677398106129,109.4333784168977,40.274110526569515,18.244769804224124,75.83256304102606,68.76186760535323,87.32577675667493,87.70752895844788,50.46233340036063,169.21742237956087,20.06354416941483,53.4997937545697,207.09742229628299,22.882791947033226,23.35165637481045,29.305738353057368,31.35146058025361,45.04884719414872,8.15529959650795,25.772791219363718,190.39514343640073,14.629906353486843
2017-01-03,11.619406609403834,93.95510644181395,22.204429930363872,63.50033760239886,66.54081486651668,30.535817881203418,54.657143448982396,53.255326721148435,71.11386230017123,130.94238336527937,473.04993381630544,8.373015642513025,82.85325297685397,74.95464086790827,249.78614830693218,24.127256083351035,92.44337878743856,14.283042071118775,109.61150125401785,40.270968841945546,18.143923510053227,75.73864010261464,68.76240866577335,87.50154911841463,87.73897395876665,50.555499947878914,168.4887111731982,19.999654115229305,53.653181540632595,207.40162079322906,22.958638040301373,23.213532184850425,29.298771643851783,31.394371535279603,45.08972612495221,8.18406077238205,25.831807079627662,192.18430586065094,14.61548743619151
2017-01-04,11.548270840409161,93.46246151777531,22.161582348732956,63.19664544364311,66.49439172694503,30.40601346881597,54.59713648159973,53.23992954437106,70.73296083624165,130.91678911993372,473.77106523510497,8.351980262654232,82.51022018246327,75.26306285255184,249.76955625975037,24.145130927528644,91.71425507585734,14.324906085185061,109.30946391217414,40.16047640970166,18.060983162802852,75.43595498088573,68.57245383196799,86.16757263997296,88.09055611570258,50.32350787672268,168.66366355717273,19.90811415534677,53.659794267664516,206.72328494678,22.828170453840617,23.38982533350105,29.09480083294667,31.347977434278143,45.086369096572994,8.18174560730652,25.617189306915506,190.6693406508243,14.608752943676816
2017-01-05,11.583520957546252,93.67845920915269,22.35433417461629,62.98765679911248,66.9252131696953,30.278167519678124,54.43788921531654,53.272169965825405,71.37134247530028,130.8894032247798,474.1131091324383,8.515330369368629,82.7644796166568,75.87723247773226,251.02155759132995,24.015106726505813,92.32449560131471,14.485166575114498,110.0621111585301,40.069125071766514,18.044189683612707,75.63409285678934,69.09093283588463,85.39674738570737,88.51311185455867,50.23355904141787,170.3535284123573,19.94252675866622,53.98227111589569,207.33833975160067,23.00907832099745,23.7934300074086,29.115093177980413,31.507310669328383,45.062201036945496,8.203032838151023,25.868873450213012,191.11360063228167,14.49591331010622
2017-01-06,11.550030314741502,92.84873415167749,22.155878047726233,62.839842676404366,66.87826053571256,30.15346932525119,53.98986686243976,53.04657215423755,70.05929608375084,130.75366822251172,472.38757197131343,8.420696016859456,82.31267609840415,75.4379770068975,250.5608231364553,23.830355815652,91.61118899308433,14.415173265729743,109.43851507937701,40.05858118224086,18.039004782713892,75.37478106375757,68.76466740777462,84.90530563128394,88.85778544640765,50.1039202040678,169.8622265757905,19.76416129957749,53.587216359043786,206.55753883746033,22.90082280364785,23.729516651984586,29.01870755343807,31.312593363852525,44.982953367167255,8.178094776835241,25.85178207688144,190.35636495347777,14.422493883353738
2017-01-09,11.534455785013517,92.54259597943188,22.147471607733472,62.437883098054115,65.81278465736159,30.071676769933898,53.96064141380807,52.95383288969946,70.05162430463898,130.3088708591099,468.3594267106707,8.345772037725169,81.91329753087756,75.74073131509009,248.5393142564298,23.782807277357822,91.66462698077191,14.416846299135413,109.31941593912481,39.97151639863734,18.0801663184862,75.80672302895888,68.35192957109453,85.24971008071715,88.704961306098,50.05246769364966,171.1307555626164,19.9416428519275,53.41568690607197,204.76343621561185,22.770287403607078,23.56105023424639,28.928954864154093,31.23234076182705,44.91586328231182,8.244543309266785,25.79262032587083,190.70566069757487,14.510669668397028
2017-01-10,11.499317644620133,92.52521395110746,22.068883232539605,62.41943915751828,65.92822555007363,29.68798004232723,53.77498304230759,52.82160563380485,69.21844303396526,129.9101121961729,467.5328272236004,8.194578162245454,81.62177541309411,74.92381144834415,247.52524168516157,23.778781643514748,91.05654474325826,14.324474170441238,109.04401231198,39.91044617236857,18.153828339512067,74.44743267832857,68.13308654874848,84.90819611617525,89.10183985967296,50.0751510305303,169.68112376660335,19.907228511265753,53.35294515624574,204.38976337717904,22.63290224293832,23.5559279032988,29.09614977913813,31.16540796912549,44.6128799209052,8.244425086593179,25.656649927094605,190.5562156561898,14.501385895751959
2017-01-11,11.53556507550894,92.20792291038615,21.950293668073975,62.23735461020419,65.43661190167101,29.66239437340239,53.89704413702282,52.99682373244556,68.55359091101613,129.79690398564736,468.39649266478784,8.109181177936058,81.29419604382892,75.33459003289559,248.1432517100462,23.914712578111704,90.31189300900209,14.278280492181606,109.14373172343076,39.6738267191181,18.093702822106472,74.44945863139795,68.14808440257357,84.66959883484478,87.85209250862991,49.90062580799946,168.3721682145188,19.803490763780097,53.28609339781691,204.05036232783797,22.479995423705677,23.62931444967249,28.844858141886164,31.289631350483365,44.395296254261076,8.152590231021307,25.58192812235675,190.27523646822192,14.469887543570643
2017-01-12,11.652133927942247,92.73836213796436,22.312043934992822,62.822180193209185,65.74099318756508,29.99107094630745,53.81886338132043,53.693484689917604,68.8346785330818,130.29051959605493,469.53845489427596,8.220359130778885,82.29105931509133,75.24154104248258,249.96622279565696,24.036593300675953,90.48368139010071,14.42052803129803,110.47387339762682,40.08922209181494,18.270675372391214,75.64537490633563,68.44584073680355,85.41118388389128,88.6021317924105,50.102358094655564,169.76440314474405,19.947981030382284,54.09021295531507,205.77682998329874,22.7857862449714,24.008879649041553,29.123416401207667,31.7156051025712,45.16179331199385,8.263822226128882,25.648692840136693,190.9627760295032,14.605937932107942
2017-01-13,11.856559694112846,93.10462231998022,22.70923912445323,63.40397305327008,66.54188852613525,30.53199021020265,53.77035277279443,54.499467652574346,69.6787583420819,130.20682907545768,470.3709910897811,8.312907138975765,83.33781415541804,76.175361812803,251.04782595375502,24.2060485328453,90.9465149385706,14.541824575861673,110.96188369903447,40.25276116656348,18.391666744700327,77.06482392137188,69.319858768974,85.40770991692364,89.33333641692509,50.68493879810345,171.49104496791574,20.05912802781923,54.675751629856464,207.01216169483195,23.058232001158316,24.446643880780186,29.160236008459144,32.42772751993322,46.04973612561524,8.372358601842969,25.851300789656563,191.23762257500638,14.685312319380245
2017-01-16,11.939129809092433,93.51896563120302,22.878163491348168,64.05249622628789,66.89343897596109,30.959204252888423,53.934045361728636,54.64868123605114,70.16431659639447,130.97053924529504,472.00444944933474,8.460214184821508,83.9348811003904,76.38228982365324,249.8661008068853,24.31545944423962,91.36039886184717,14.608821882207023,111.89529369816265,40.79908690090676,18.51123959712412,76.90649037088079,69.76824005535458,85.40296030626733,89.30140574593226,50.8746122869151,174.32084061159068,20.185492640794397,55.15417262173837,207.35544158018794,23.230542394345512,24.727773054531315,29.26314704927085,32.67462679634923,46.50237329830548,8.398619193488917,25.849411504522788,191.72906015110894,14.677203890700728
2017-01-17,11.899231999950514,93.13332580241207,22.80497314747953,63.62204021445767,66.09669680255676,30.64578494071919,54.0219946479418,54.236650720672365,69.33517734496832,130.81520949138715,470.4891775218995,8.385869338955727,83.51304409607145,75.94883997303947,249.03615204035157,24.229889190629898,91.05143833790616,14.620792054759507,111.39665224762015,40.578656119516666,18.46757980800041,75.60193042409735,68.81242754322463,85.1501351734728,89.5153042038146,50.72043206976185,173.00744497944046,20.00555658945645,54.95146038384489,205.81972497223953,23.270072671110533,24.525018711515628,29.292006195290536,32.31992617791271,46.28212216332542,8.383598124119926,25.523271879299497,191.48601513534268,14.797056063857738
2017-01-18,11.722550300770905,92.07173831082856,22.493860445478656,62.823395384286954,65.17513163951531,30.21949113385021,53.602318220580095,53.489436953087086,68.09209734581111,130.24172667256357,466.6623770302607,8.405239874143804,82.69297705381162,75.18924815577876,247.0235618913029,23.914492727114357,90.97431767807088,14.599565289583635,110.13175199523386,40.01015434214128,18.321187823808625,73.9615789649895,67.97641336915406,84.6484317627454,89.27778970832564,50.0967565125646,171.18669012328775,19.78776354975268,54.52801604732071,204.4015232954059,23.02278145545543,24.12709166460218,29.37492921188975,31.886647992128342,45.98641375832752,8.294918371529347,25.59760212248341,190.65459555809576,14.68396259774168
2017-01-19,11.766638268991567,92.92787624989703,22.60202532229408,63.366982433210566,66.18679718249159,30.266282250737923,54.10291021479726,53.6164056041009,68.44319767731648,131.26396525607382,471.6045344804951,8.4256156450429,83.10114950011388,75.93751372699103,248.61434412519128,23.977455285134983,91.31008511290023,14.798489647024786,111.3205285901052,40.414434189971345,18.423462145734323,74.64517598879337,68.92897803746952,85.23609740448691,89.75655476107704,49.82107214403361,171.49056782372742,19.997411283316058,54.69819536458148,206.7207272411076,23.204126075804723,23.95763994439124,29.663088381162794,32.07471195199441,46.447889843381844,8.405386667146484,25.706726774762974,192.01537002317065,14.667654279801967
2017-01-20,11.751314440794074,92.72476651508401,22.56652709178411,63.039586271923916,65.93342733869684,30.293766976600637,53.953954947278895,53.52362810478359,68.00232386188624,130.6706831030454,469.5347302903294,8.369813193965234,82.77109226295005,75.65420866955678,248.14281362827714,23.95039207773165,91.18275339147817,14.735416719302588,110.67608811751367,40.16460450253405,18.267055584375825,74.10656491236684,68.63317161113197,84.80956199074735,89.33542225228621,49.59265332849945,171.16832827580922,19.830957145787227,54.50259934911056,206.008520172855,23.26788081870785,24.0121929435822,29.829282641515256,32.1758736152848,46.30303308851074,8.358393105058742,25.385232479534206,190.894108344301,14.547206756865803
2017-01-23,11.738311026107182,92.29435604013298,22.514169300459372,62.93414994250966,66.64681835949433,30.211790156448863,53.81048156663035,53.60468947490158,67.68873095188685,130.22623772071074,467.869820523629,8.362526106345731,82.78874754019944,75.56759566831482,248.07511160690638,23.852164153200725,91.7456641993503,14.75331276708158,110.29767288362133,40.50904195030433,18.211347018752463,74.17448489620365,68.92367106147479,84.30052807876065,89.57295818901044,49.50583535812884,170.5674111956114,19.738753222269416,54.60931115358763,205.25575339537167,23.32247109360937,23.99445451332155,30.099706536896992,32.29259810219496,46.47399699831933,8.394846977056687,25.31963981343597,188.94064347987785,14.521377117915863
2017-01-24,11.761219014496831,91.8082463882097,22.56622877094555,63.147021752022745,66.50575270975412,29.960897903404437,53.51826409428055,53.78471045980089,67.40880264218222,129.7077814207109,465.8437631923273,8.308658329729212,82.26335252913394,75.6274571918983,246.37319801311563,23.55051637393515,91.71265474897153,14.665280012529223,109.65964583795957,40.587320306205044,18.14461438203677,73.85931815394018,69.25897348586902,83.91750054240747,88.60925330830474,49.8826213431048,169.6531547491649,19.74773345374096,54.36617086811294,203.98628600019723,23.213028029806466,24.13212010551077,29.557866105363303,32.24737826973044,46.444657830953616,8.35988605589456,25.342408488269456,188.37478149145528,14.371305044984856
2017-01-25,11.716952575933632,91.94120613456433,22.50207601980779,63.45689708936765,66.78657049173808,30.29459269401003,53.54190678717309,53.71141134920568,67.18647434788107,129.60286901375284,465.83291993372694,8.321584919975054,82.21133031049494,75.78308524033996,245.7653839112543,23.685342032974532,91.38500704765951,14.620075461129229,108.76554365244287,40.675879765199774,18.13368187346407,74.1295029885445,69.31055934869428,83.64470966128327,88.35280021006308,49.74877614388677,170.74892309474106,19.68058792821017,54.56549817186464,203.16044887158128,23.070996161646523,24.14352589594434,29.757892051642617,32.177444998998084,46.390348017586334,8.346420704970923,25.21006867105549,187.50761100118987,14.365836548438578
2017-01-26,11.57759453518164,91.5731799404606,22.162502045983558,62.97812232705384,65.85085403513898,29.94594351469394,53.24186619324551,53.1904925406864,66.1950405329554,129.08019134075082,461.5076091647437,8.271312260134565,81.32122973415392,75.42801269055826,242.88705509079642,23.41380638245574,90.8340369307594,14.578438554859906,108.03353157317734,40.31232539371716,18.006776110366786,72.78797420514715,68.74006886201839,83.45277173800667,88.12692849733438,49.62175485732471,168.74142610076237,19.604096892924648,54.251876731023735,200.97230552322816,22.90543533968372,23.861974098559006,29.547294613708846,31.783164220494633,46.08687214088331,8.275745683804766,25.11993216326623,186.84333395999772,14.261952690366604
2017-01-27,11.480025641955352,91.53942470980833,22.21091426487112,63.18970950650454,66.369747688511,29.721242933623866,53.13694535785871,52.91802181875161,66.16658716539297,129.31323807548284,464.8384536419055,8.331982284183182,81.63294661886275,75.81475283712493,245.45553947979323,23.43001032101396,91.07373745355338,14.67081286272814,108.43975024259612,40.32189307437108,18.068153720668647,73.0035535501447,69.57646792276783,84.06226405755444,88.93050821894106,49.670722517665176,170.4474057629934,19.69947669815767,54.39041957956656,202.71307001858162,22.91633694167954,23.973818762825573,29.599904463918147,31.689024194459144,46.311181560265084,8.249942677489638,25.143017402455712,187.8736477915367,14.293452080805286
2017-01-30,11.652334325460147,92.29903521422527,22.37751216815917,63.7430755552078,66.92358528647729,30.183967938277785,53.292554092848,53.60201841316174,66.41548620685694,130.07639002211096,465.0148990884924,8.522867130807073,81.82429903008891,75.92977080382195,245.00196523259476,23.45821966001607,92.1651025921723,14.709407305976809,108.98724874676637,40.51955147077922,18.155779863482604,73.29200815258488,70.36240057686183,84.38451990510484,90.05197228098672,50.35613528943155,172.21377477168295,19.754434252611254,54.5343090394801,203.72104055366952,22.973329655536443,24.367113989108596,29.783799794449358,32.19603698682317,46.95118226920476,8.336646363256968,25.46961284340194,188.2194250209979,14.368555054069338
2017-01-31,11.77458643675867,92.3291456079744,22.619852336497427,64.37113397218774,67.85500893933808,30.46715335042647,53.34638069457619,54.28788506810031,66.74863223535628,131.25249409803797,466.73382005214563,8.522199106421297,81.63622051242884,76.8841706250354,246.0285254782618,23.483235353344988,93.55128060806459,14.801145744525735,109.57034545021517,40.78036788379301,18.314048298719147,74.8111308429074,71.21902602159656,84.64362713265793,90.37861322708707,50.59685410334457,174.18510724670028,19.807429562475583,54.62649738517998,204.78721731451657,22.904691931068385,24.512633450608906,29.74054649389294,32.53170056909132,47.116686894873325,8.350759978322339,25.57319772003972,189.2394480951578,14.425599576947109
2017-02-01,11.64745542821735,92.16392934750951,22.479388334860452,64.0511108518341,67.22465586955714,30.238704771425983,53.357140098763935,53.92478142669993,66.39185969094444,131.31818483910777,466.39103127412596,8.51876269677001,81.41884200887672,76.74534414604351,246.66074966506267,23.390039928850207,93.22425335510786,14.822088878336698,109.5309524727798,40.47952979854265,18.346031888011588,74.039183382756,69.99496123731697,84.68737994222958,90.23180155289828,49.80702622656884,171.9900673180307,19.637486533571934,54.36013298016535,204.35827911064544,22.77501696977049,24.126103911707073,29.712173992377874,32.343702864739534,46.706825912024875,8.382911991004853,25.546714287700386,189.06500592235483,14.343687365430737
2017-02-02,11.745960874885984,92.4844601439668,22.61134203115018,64.26809674245943,67.20050971603926,30.144911743713983,53.50159110969905,53.903992637720435,66.7691501320813,132.01483793603254,467.9702134934881,8.519203400379007,81.48193393541558,76.90299644954246,247.3814762045696,23.358464066949555,93.92472623716836,14.93691944968594,110.59324484012667,40.641236044091244,18.523447208882146,74.6104455536622,70.10022083141364,84.38679907357913,90.14650035002865,50.05822576801984,174.34271185261042,19.85472416993748,54.60619824818742,204.6352335716869,22.767054675165973,24.356221570097787,29.651579901493445,32.36332557595797,46.91449336964204,8.399398548151575,25.76640276851213,189.83895499982293,14.417565450076452
2017-02-03,11.77840927286459,92.41872670666082,22.50447688289366,64.37579143923202,67.22384570484101,30.489961872859574,53.551370036479135,53.902582568203194,66.71086487256596,132.21310062911078,466.769610666701,8.415991778500015,81.212427991106,77.10897401823955,248.2204221592077,23.48404859271971,93.80186783351562,14.918833966856734,110.85716028273647,40.57530292577646,18.46045978812845,75.29739106439452,70.18234007885101,84.04428784966379,89.89751718686927,49.60958117463308,174.9605361805878,19.805657232430754,54.7732168372255,203.3862946722967,23.001321395483338,24.063415770686483,29.521442544608558,32.382831442532755,46.77180240108187,8.397192058829864,25.52207106970393,189.42337605654214,14.404319495966519
2017-02-06,11.854883450202038,92.1586757521575,22.55279348511883,64.41697415082251,67.51304329970142,30.545830643997697,53.38674086858738,54.01470919158884,66.44783732207343,132.1699646288042,467.78542005056767,8.49870837124112,81.56120422218156,77.44521278233213,249.14012174510134,23.487055542053596,93.92135919380911,14.926481967388042,110.18799246539932,40.47331505820349,18.464693416970846,75.41121293936213,70.96365954497062,84.42054230475702,90.13543674290713,49.817373607275435,173.546175012153,19.742484976037293,54.913950396838324,204.30100417630442,22.9940084270632,24.12141376771242,29.65230006649562,32.40851598857931,46.98720328430019,8.45399629941029,25.329910376802278,189.24989018308617,14.417298188042057
2017-02-07,11.91176402078067,92.71745561530393,22.65416018646978,64.42396560092267,67.535167343137,30.442014940872653,53.62478018051294,53.980270791574284,66.36955941304242,132.5764675446554,470.6754205951001,8.470365359183171,81.98604390657223,77.75064978254431,249.61595887109436,23.65268745238425,94.24493812557846,15.109571272081457,110.22565980851246,40.44962447807554,18.512062079418833,75.67778041205334,70.80515237339617,84.7061739331465,90.79647137780562,49.9502034871268,173.476858144376,19.728232661221945,55.176871387619165,204.79650154006077,22.97767691868247,24.05047681920016,30.098481956000683,32.437048497436955,46.9197362237644,8.491798678305974,25.40626028185673,189.3206523026664,14.528053395867676
2017-02-08,11.949852746308531,92.67699611627187,22.720436120952463,64.60242359736581,67.1788719463216,30.681260104847627,54.00075593313,54.200035059719596,66.95358530134382,133.40540890842686,472.32952501926087,8.437970035722,82.02159882352336,77.67875361973036,251.51261882927565,23.702765039392364,93.9722653333643,15.153434904659413,110.27022199768427,40.21488089805859,18.504828837802684,75.97019987803327,70.97496220961818,84.99822700756434,90.40664646120561,49.838592062185704,174.22396767121123,19.616404037911856,55.301850002181965,205.8796864997037,22.974752996186897,24.11116877626361,29.97184572390063,32.69484080566427,47.13447965914891,8.504647449755922,25.35750503213701,190.96812267098392,14.53613961443728
2017-02-09,11.922593495027952,92.87340784257535,22.776471720212538,64.73995231636158,67.06150064431577,30.381349873848784,53.83214542426038,53.9800103469029,66.90808990418398,134.31265114886335,472.2982515073095,8.329250032288337,81.65037393957836,76.94427029247642,250.46580357705955,23.635092816795122,93.29131046411379,15.118744888254046,110.2695808358704,40.21837555641955,18.543811970852204,76.08295757073999,71.0001399379383,85.24108961926787,90.47118251016839,49.958602366999685,176.2363134992922,19.543382982099605,55.33733575958906,205.4509027199816,23.01946994243658,23.912723523731337,29.835192533006325,32.639850205181084,47.33309373546638,8.50608842219522,25.306199733138243,191.4445619382598,14.539735805459433
2017-02-10,11.958409671687937,93.1913205664864,22.636245792588905,64.69070534998811,66.8024681414838,30.328767182063302,53.70712926334983,53.791332286850455,66.77553939660307,134.40776699013927,470.87925967408296,8.260695585054009,81.56238569256153,76.41197920543928,250.93329136104904,23.57316643598914,92.72642121034855,14.991222705948704,109.71164278550442,40.18547564012675,18.572832064986148,76.37629933936165,70.71714429584219,84.95549397939453,90.0192617946041,50.095484668905954,175.14946983352894,19.494768113745497,55.28652732272628,204.9903419348661,22.948947518587765,23.846157363082806,29.950906192508093,32.74553135575028,47.25110633392839,8.467455558304401,25.37169985248657,190.98504071215768,14.579460012831705
2017-02-13,12.002049683177813,93.41380611034451,22.622438467989525,65.01347852241082,66.82253550490552,30.38793408862874,53.64935755288094,53.99261134465296,67.552601451575,135.16292469635687,473.50800635476406,8.326974694688817,81.69123492404904,76.42372338734916,251.40758185709183,23.64381790915935,93.26852551608759,15.138427007946593,109.81799111899066,40.20909494819462,18.704537365197442,76.66382356179649,71.1815717334283,85.09186597464769,90.05605886709024,50.459496942094646,176.66161911593764,19.50174664281901,55.39725954994331,205.7344504935058,23.05334520739501,23.981461653905097,30.2542560207252,32.691928132524076,47.772685505229084,8.51189892356709,25.522795957671836,191.57600249394932,14.624616710069498
2017-02-14,11.98276393962315,93.32493108263974,22.50691278047967,65.35690152971587,67.18187890822756,30.562063546165586,53.80736170909326,54.01142324798964,67.37357596389455,136.1102993532645,479.43203632123846,8.385885329208936,81.59088656130467,76.60403245976553,254.49301810981163,23.552394500290827,93.66928946515837,15.192067477221704,110.66851294189392,40.29805598609408,18.684697448389134,76.6502054028043,71.70250844486925,84.81246121504014,90.90226617837067,50.29554446511965,176.47499085734339,19.58918886629698,55.586005658497335,208.12568077232126,23.144271389101263,23.971318287004834,30.398142315035983,32.6296341863797,47.83991754689487,8.534604629968833,25.652280923301706,192.85597954250431,14.670847666935103
2017-02-15,12.067626165673845,93.02950962242062,22.52260441484404,65.52580030763997,67.34381634336167,30.666283551153885,53.65472142012401,54.52170581425081,67.28061112998572,136.14705803336125,479.7052002045756,8.475917011599451,81.65331097933213,76.60670579260182,255.32027130466597,23.486895376970516,93.1753536404063,15.084285865295378,111.45825405420021,40.584160843703955,18.690314133369636,76.52366093419833,71.83492918834547,84.70113250239731,91.31538027892704,50.51114231968017,175.4130688284134,19.593938660838116,55.5501670304998,209.04429500259621,23.272303345096734,23.768834374919486,30.46886071496485,32.727311633314216,47.89834227861932,8.479824809370182,25.768587422323638,193.03036779095368,14.673872727907488
2017-02-16,11.998115179001331,92.74131430710469,22.305046160833253,65.13268170559778,67.27017636806143,30.788637915537095,53.568878033260596,54.01695799024749,66.65777596814566,135.74782792861808,474.27488797426497,8.337191039871328,81.09032258595731,76.38086902418407,253.64201994366658,23.42669074140048,93.16216432335531,14.952162001697305,110.74972897659987,40.80631267734941,18.61259713354596,75.84071547611344,71.3634779793388,84.35537255706541,90.96648384271415,50.05621969379885,175.27016211277228,19.511829810148054,55.44427844086708,206.64837697320377,23.062386481577786,23.218245415907894,30.473730765182385,32.220178203650136,47.81088337030352,8.420778100471296,26.146281814027166,192.05830595190585,14.669476638210432
2017-02-17,12.020251311015196,92.82621312722927,22.368370814043836,65.6106807812198,67.44505272719785,30.91193694524575,53.66269640615397,54.31966942105908,66.90717195504443,136.34410854540653,477.31342678069456,8.330226180124178,81.28829262432322,76.18880867582178,255.24438036628874,23.39591186192288,93.06235235510078,15.054654591568031,111.22568921871438,40.849559175664005,18.5913417275534,76.15255199060599,71.53237451191602,84.16150611882495,90.84985768998119,49.83668838027464,176.21073648985833,19.551781136834006,55.6067507354527,207.41026546995968,23.205311020999034,23.033127879619798,30.725836211209362,32.27103941681397,47.852035768867395,8.455733098236855,26.17803450386151,193.38998625624131,14.671491192896129
2017-02-20,12.086539778903951,92.93635072416919,22.502512223103043,66.07871527510095,67.9122813358737,31.140669621847334,53.31893657305447,54.43864530620555,66.47073286633051,136.1829055454989,478.16823371875716,8.396343911921901,81.54651117210496,76.61135151625179,258.10141939128494,23.31415899663319,93.64682266310518,15.112326032945688,111.09885906478071,41.17773093984277,18.60345314734124,76.16381648782003,71.88481207613931,83.58281495871002,90.34188554373922,50.45831119584111,175.56726455154524,19.532555677527185,55.86790411565246,208.05738275798868,23.259498052301975,23.139270112600457,30.676866394636008,32.319071525577755,48.015301516897836,8.438363047778743,26.49878898311176,193.15254367652457,14.657693433766266
2017-02-21,11.971071557734035,92.86851433897762,22.262573139092463,65.22208510421021,67.03150638460409,30.998053058668738,52.872310443367674,53.7043069576088,65.6711779877446,134.8918416103848,475.60607912192523,8.303588519352072,80.9141164432766,75.99365327690782,256.7184307742936,23.074697100793596,93.15164732018631,15.146597725511093,110.6220177547243,40.83404049123594,18.461921241189504,75.49916738098185,71.17101591522419,83.46344237656369,90.95564300161888,49.841021708496,172.98484617714186,19.265662036126294,55.44467900514791,206.36759320807545,23.018328342852953,23.123667098537553,30.377505206878254,31.75142517657457,47.762858583338144,8.458210631948786,26.437686658855643,191.1926233296983,14.601457702260657
2017-02-22,11.880520872932397,92.76435311670092,22.25261181386542,65.22843277603191,67.22233670393707,31.134175141729553,53.23442170301634,53.60357427265627,65.55679008059829,135.89072134540413,475.88829249827813,8.180850816965888,80.94987733704959,76.16958126037352,257.5220904646401,23.162164745612372,92.78039808872931,15.122188603733482,110.68218445376469,40.684382093705196,18.486572902797512,75.1875911609301,71.44223924485804,83.33611995938014,90.69498805980056,49.61815877155915,172.37489174440344,19.233318889181575,55.199797815510564,206.71022373785223,23.072200637144242,23.238998124361327,30.530158640965197,31.60948659484886,47.59355793617951,8.432666812260337,26.407492842136328,192.06969550484501,14.614225751863497
2017-02-23,11.897480434552113,92.89896014733378,22.318915081294403,65.0189050311808,67.26255726487855,30.885145296064785,53.09152819403707,53.70623291401567,65.69363010230268,135.73797827227548,479.0989540548361,8.231172287788688,80.70803363063546,75.9183893801038,259.9909459908814,23.043959106827252,92.71342588533523,15.257372351917773,111.39697443029567,40.82701321237874,18.511497996441875,75.05559389286077,71.7221378603865,82.85727774554024,90.95498310148913,49.678201542194856,171.8218116361381,19.336651483509858,55.162482204384254,207.4227699749805,23.004754953030794,23.412267119232176,30.592951528709417,31.61808046655406,47.322564188734376,8.482061398093254,26.30270386570111,193.44211207856878,14.538570879254944
