,URW NA Equity,VIE FP Equity,VIV FP Equity,ORA FP Equity,EN FP Equity,SOLB BB Equity,AC FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,LG FP Equity,ENGI FP Equity,FR FP Equity,STM FP Equity,SU FP Equity,SW FP Equity,ACA FP Equity,AI FP Equity,AIR FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,SGO FP Equity,LI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,GLE FP Equity,GTO NA Equity,KER FP Equity,ALO FP Equity,ALU FP Equity,ATO FP Equity,BN FP Equity,TEC FP Equity,TTE FP Equity,UG FP Equity,UL NA Equity,MT NA Equity,OR FP Equity,BNP FP Equity,CA FP Equity,CAP FP Equity,CS FP Equity,DG FP Equity,DSY FP Equity,EDF FP Equity,EL FP Equity
2015-10-21,209.10024398446464,11.656623543648344,4.160495467965671,12.779994990846262,23.973389723351737,90.61797439396001,32.3928292744539,41.84478000087866,89.90297781294292,286.98329377791487,56.33754147905374,15.218649029193426,25.650886806711455,4.264718482679756,48.47802979506219,80.7848066162944,9.067106144353584,59.595709530188294,25.730573882684393,51.19610754643634,38.83580620488893,59.659934202652,26.26141001128357,36.68824945304306,35.73996036161494,106.38167401485742,17.591558045237438,26.017720268145492,69.27902879128716,122.30519568952467,25.3023356685885,3.0847680765285683,41.0181096022224,47.98413629393491,44.056200074396834,31.994720415293738,6.164323789836442,210.74583831229157,16.009617730336558,118.32782902050583,38.72786972754879,21.96027164116081,54.197652223584576,17.506988728284057,41.72032341930156,10.29567790209934,18.97944823656159,79.96356536919328
2015-10-22,209.12449675300547,11.699821024226447,4.188018483588822,12.623086484993289,23.970488993279922,90.43742915008426,32.16908223748461,41.85043666015708,90.17951432404045,285.3495877392076,56.42979310426296,15.249376117296258,26.005988785923353,4.299093867986111,48.09605848455103,79.65029482209049,8.91068041807968,59.36682782236857,25.643295112160484,50.898439053849316,38.99922088661847,59.520531495070834,26.101404056554145,36.77523891867848,35.264862840375486,106.71260140406659,17.609575476277353,25.650303144248184,68.14081096029292,122.59792237168229,25.124312750026206,3.051641163057739,40.309901532224444,47.724345786655626,44.117237336123154,32.15793217705469,6.178750759458497,210.02187967828192,15.991786676912882,118.1840287808722,38.20497325299274,21.573295273877825,54.174001902345395,17.20716315584325,41.50993383088108,10.312025322360167,19.055525473078735,79.39965120085967
2015-10-23,205.96603809345552,11.693883166004989,4.136402934399174,12.574666618104219,23.71578507462613,89.05124141145478,32.27854372640589,41.384842476059205,89.39760668255785,283.6305964647563,56.44075867187748,15.12009005541676,25.876076211483586,4.224998777854285,47.36656758888895,79.51351341344369,8.837975565268092,58.655986762474264,25.461103117123596,50.331270313498024,38.446669645816634,59.045806560017255,26.040679765529024,36.00931218795007,35.01105311955649,106.20432591827945,17.570704583446336,25.378163844824293,67.68876253217435,121.38898996930362,25.404564683875233,3.013057397474935,39.40596096968229,47.27653744053255,44.255393163637805,31.93909210697393,5.9418854263577225,207.1829344222569,15.320377381211417,117.31949695574924,37.8518421750971,21.520658501279023,53.40815467491843,16.913951127022155,41.11589442355359,10.294084746481465,18.6480982461917,79.16387635744476
2015-10-26,206.892929179205,11.853816861026242,4.127386581794008,12.74435416582311,23.80042028189935,90.89961928813464,32.51343079474515,41.943420400504735,89.70862237358115,285.76103048394526,56.34937569786119,15.315178310338652,26.387035707865646,4.302376507323559,48.181991996335626,79.1425350721126,8.981868742384853,59.15732885663166,25.762733038038473,50.350952855981916,38.78313431371013,59.69980138435222,26.458797767890534,36.08375925937095,35.41125081836968,108.0112749821369,17.891887011043497,26.00686962166007,68.66684692196343,121.97353783592065,25.493372343678228,3.010090905121842,39.47189360440439,47.25113644830376,44.81746729522849,32.22550989304535,6.057713622782955,208.9728427940967,15.749041907699453,118.49813233761971,38.502196163270426,21.778902374921827,53.45311247549903,17.115111051849038,41.550979277206615,10.334042577375904,18.815824768055528,80.28471335306715
2015-10-27,207.56165957652874,11.843106874470859,4.076822184267979,12.875246914999588,23.937442323902104,92.12243796685301,32.579363950169636,42.23290119665912,89.83306673815676,285.19667846902115,56.226919152027804,15.16917062524229,26.775988928846214,4.425414200454978,48.01325553809849,79.17720198451822,8.972445933735079,58.650206820615296,25.46342813383325,50.535997592378976,38.308257621232876,59.78884133220669,26.598289104873743,36.07561993878763,35.580922274458985,106.93725037848178,17.893323232765372,26.246505775669256,68.1745049802477,121.11704167051117,25.522188227799074,3.0107195253847343,39.04648147225304,46.82265056617304,45.26289216890007,32.25626947710105,6.154736420034208,209.6095147154674,16.2259038677155,117.21694664841696,38.6940008341605,21.682391751085344,53.623398617077505,17.176741365412866,41.51323271422825,10.337717978088106,18.49504218395763,80.66667963321086
2015-10-28,204.81802713968398,11.720468439598514,4.052214263419785,12.682090789962652,23.37859828948616,90.79247324283577,32.331079888848734,41.45750195627497,88.18247019294441,280.70885846262973,55.85276485876976,14.840050129647585,26.393125035532528,4.400495054615553,46.97375332934779,78.21403179252157,8.780717726235075,57.516549088603085,24.99667096467106,49.6670834984311,37.370623798121954,59.20518579186182,26.388687315471678,35.79507892755412,34.8460082298743,104.9404998918546,17.42970139881409,25.8913745588499,67.21202640384705,119.9053271307963,25.523316712881382,2.9644808638768994,38.13940188684794,46.15112497389212,44.99804248473154,31.686466787676903,6.049997524957481,206.74117530543927,16.212262855305063,114.78855884759832,38.169045482690706,21.441415659821292,52.51617883680763,17.036755873867254,41.11051415501012,10.160926217255762,18.157685104934213,79.8928039597248
2015-10-29,204.35205094636078,11.734077967746883,4.013537215425138,12.57973356693289,23.366713204980194,91.12273921384053,32.33553033611998,41.149012249197455,88.53467050961369,280.7358670162619,56.08860707115728,14.923507581569512,25.97207304107242,4.438022364681598,46.89921587765444,78.3156991178835,8.785492269361617,57.090042032604195,25.331653818722227,50.018482505803185,37.174112721810516,59.6083443701139,26.449476622160997,35.70656565066232,34.66243613140125,104.37544047156793,17.389716285150424,26.10085767851773,66.97725627215405,119.09671860686352,25.63335356771619,2.9707148379414257,37.98548893917535,46.62247293856366,45.62516012762312,31.92380171656087,6.084511144452863,207.5715173784173,16.178467492106968,115.34721360113508,38.362543405783626,21.55858988088639,51.91944652315004,16.99204364349577,40.93936835273526,10.201949933284181,18.24469507795177,80.08129045015022
2015-10-30,201.3952186105407,11.734905295837729,3.983663925960597,12.504130394114693,23.01130207767587,90.60522329070555,31.998113937317086,40.50784143468807,88.12599733661804,279.42171395787994,55.76550823709045,14.872125954190802,26.232143870488503,4.432839071362349,46.30311366025348,78.94935776320405,8.698918864548427,56.44412151219078,25.035654235439026,49.26238275698333,36.82970330920211,59.62846129958298,26.176995368696147,35.18485286655901,34.45748672979832,102.70226413066307,17.498957636014445,25.62752675782954,66.81435589788906,117.95180007821833,25.444003100722142,2.9520090278080846,37.649321952612354,46.21059870748263,45.55298490074571,31.64647573664675,6.060340543434839,204.43183532319662,16.039029186336716,113.44545695478364,37.96810045261388,21.37026576143079,51.35336474070617,16.72370735751063,40.59970603882198,10.052996875879867,18.242746277395216,78.92017679328944
2015-11-02,200.77996816669946,11.83872398966274,4.016597917614588,12.568526633759049,23.233201780983066,90.65930681667996,32.07481566675409,40.71144145493295,88.83396822407934,279.25816330237194,55.71134979899285,14.846293677169788,25.97637121993622,4.531851917585353,46.7109503956909,78.84024323262207,8.613774692319534,56.665143799552965,25.10447282642518,48.75696995817066,36.870192250528106,59.607596005996875,26.259304940836046,35.17689013719036,34.67021263106576,103.20517664969566,17.35686563962075,25.237231292008797,66.84854509179624,117.15790286019968,25.374585689743107,2.97918160501067,37.70990607919935,46.349552142109005,45.00280515383351,31.530244587712897,6.024261816637769,204.6287680556426,15.840747975109602,113.81960430241486,37.36434906296132,21.028819538266625,51.824859579892546,16.622121995453558,40.65486899220233,10.1431949325717,18.135013677490548,79.21084036548687
2015-11-03,201.31437151331627,11.859535336311767,4.038628436576652,12.613145141774064,23.275153724486163,90.33937249708339,31.99318410194503,41.48561734687851,89.06941795871302,282.3663375762475,55.89562652679105,14.951224647065674,25.828625716816568,4.674496620006137,46.56993300273907,79.3849141356093,8.60600355801682,56.924166087492,25.285467995233354,49.25645736952513,37.47480472234151,60.26024684406613,26.229699929036638,35.17993124554869,34.88091505490322,104.03701567693017,17.24419161904731,25.498473171989918,67.73659665545529,116.9301098168086,25.51360875588416,2.992012821002881,38.10622623417264,46.40808858760138,44.84114770621507,31.63352895951301,6.0979696718680545,204.92139347595185,15.530059544194497,114.781945241781,37.82396205809328,21.03766414775594,52.167947717689614,16.725461682234315,40.8887084150785,10.265672129141675,18.22181627728109,79.99659275517517
2015-11-04,202.61984293923354,11.887700688545015,4.082933139885707,12.707108574890578,23.277038997330447,90.62974931145925,31.957539959710235,41.57685504567075,89.33805065336668,285.40410548189266,55.91830971687884,14.998413295978567,26.333235457743886,4.656235746666318,46.65618638063071,79.44748996651138,8.569275829005187,57.32529748912554,25.466819347524062,48.88648484096242,37.39998724537633,60.44017964273497,26.28639971561042,35.1625069906715,35.20245298996162,104.80035290754716,17.292610800281746,25.693146395362945,68.77789954494285,117.68989271191658,25.909686844438024,2.9599831283369573,37.90555661584734,46.64887743078994,44.73080396052795,31.530666829512462,6.10577760604142,205.9215899392592,15.187184797707225,115.94803071379847,37.653621179192804,21.02733238133173,52.322813002558505,16.82812315414023,40.92724693988968,10.309609763747714,18.337587525130044,80.5255086693883
2015-11-05,202.74642462607835,11.883248526021726,4.068086346716197,12.641021054934905,23.06599783101213,90.29333170072186,31.837239691932282,41.93376453906276,89.28836035262921,285.51823612393616,56.08902506230003,14.994892719139044,26.257870445883807,4.606124958876264,46.07700021699673,79.70960353079109,8.464123340647047,57.36370417639745,25.44686525163572,48.16977055522649,37.29855449362622,60.620046784879,26.053600927486695,35.11378990844948,35.24200479178259,104.16225004033522,17.045920756760275,25.70820400351726,67.59658777723315,116.72443369256511,25.760682606480916,2.995988119579216,37.55898042108706,46.718105993589774,44.57162582587923,31.476280719079913,5.954367103240852,206.90217451066604,14.881014561999908,116.03560789831093,37.15098187308344,21.347677962074783,51.76589967233822,16.839437443815083,40.59317486623129,10.215103500266558,18.55865725397112,80.46165469616851
2015-11-06,201.75405396836095,11.78527873727971,4.066887546375535,12.510216308173488,22.944215084219735,89.65684817212048,31.885884952569562,41.617757069717996,89.50798739514028,284.80880577730204,55.8301961705529,14.961043758400665,26.314926668246073,4.6209792203089854,45.94105272786547,79.83313569908577,8.352451478284431,56.7941611082879,25.331049615186533,48.32093461918637,37.053938776472755,60.476394883734926,26.261804105936015,34.83301142873415,35.3751272219815,102.52366288478406,17.17373388370284,25.664647795384617,67.55945397997773,115.35531773641999,25.680168113882225,2.980004437190352,37.382849603160565,46.447898808376976,44.89599354271128,31.752056104891526,5.882782853381077,206.1216648275754,14.960870962999513,114.92777988203048,37.04203326444057,21.480455848110008,51.60670443098022,16.802543902335486,40.63610184586483,10.241475565046057,18.83779297942122,80.01834417964996
2015-11-09,203.71844079140803,11.804768958497995,4.100244461257347,12.46184606943623,23.0230155574284,90.45396468216359,31.784795034789262,42.20998173655957,89.59630557858468,287.96405265243214,55.62404019873823,14.935263640183805,26.853505192773355,4.688773008435118,46.38285325819633,80.32791819128873,8.385633275244732,56.965628202945325,25.38326435090435,48.355632353683,37.23907044826569,60.56310725606047,26.337709612401284,34.94816012834196,35.42455344049222,103.09991001411596,17.167779071238176,25.914038534216886,67.65290334618338,115.9851808048815,25.70606446675032,2.9639342230390824,37.20439356381435,46.337997831336914,44.89440805861745,32.14668715230506,5.90691193063804,207.73732526536838,15.07063366737311,115.3158520662873,37.17131941009879,21.553055314404066,51.65027996425562,16.914686171187896,40.68974283548878,10.23871697633981,18.760193972529983,80.37814023635212
2015-11-10,205.47416501581657,11.816781247148821,4.0725031156320295,12.480993287440981,22.934695990464316,90.05531753322445,31.7654091511083,42.352110674656814,89.64698263405555,286.6695755808306,55.75697277896165,15.07804620419691,26.88688822425469,4.702836770694564,46.325987765684225,79.907179665508,8.39015645592914,57.67777865105587,25.588069690251036,48.53267762713978,37.47052799858168,60.86739340874442,26.46744014439553,35.04607042704821,35.33680529229533,103.30436353829268,17.09566792977968,25.73047279205082,67.0373248496496,116.45090792631429,25.708758456626768,2.9796712236964145,36.845260483405085,46.90654668971681,44.92776531402524,32.17756209400738,5.9423407533059045,210.23826617399618,15.2125349417274,116.5139492443969,36.84740644893041,21.612856457771446,51.41839605917471,16.93192766800152,40.95559881857907,10.1849891796831,18.720281097739928,81.09010193762794
2015-11-11,202.59140779653234,11.701914545739355,3.9941081438361006,12.3518162963705,22.782708370492315,89.09368164560185,31.597574004379666,41.4519403802244,89.10502503107101,283.76504411393415,55.772927364779854,14.851806647685628,26.694202131620838,4.717707519142886,45.90165063508424,79.79070483484486,8.33059346185305,57.0207159833755,25.21941009440015,47.36480333224149,37.527457174065304,59.993352848899384,26.196538805433118,34.494962454382595,35.02271828082662,101.92234772384766,16.92172435817166,25.465295742461898,66.57999020547338,115.28984230789177,25.643077495308574,2.9449828480263736,36.624127567534124,46.25251146460752,45.02509908906707,31.96215552465851,5.813376536695372,207.75450719755887,14.91735758593251,114.86472319712864,36.50263884453604,21.44924802772859,50.88707977992234,16.689111242119132,40.50041558778085,10.021627079831775,18.800662779490683,80.38155190867485
2015-11-12,204.19591285578227,11.679778164701645,4.050866084575641,12.270853420913244,22.721678646432473,88.9924153844391,31.541694345370015,41.39037080354653,89.6503575234988,284.9108917170729,55.72609432257544,14.829048679950766,26.528841187722247,4.683912959919601,46.15626316901313,79.28309693280865,8.228892517008239,57.18430313150086,25.16862810738938,47.16945961790869,37.50318610721201,59.86608476239701,26.10918132488689,34.52751648635887,34.93495384985368,102.48834254697994,16.834702578404443,25.207475384340515,66.75550599191095,117.99402341970007,25.517898827172306,2.9524001203285692,36.33424407111482,46.192768245784784,44.9315187923224,32.21086131482647,5.804493163034487,208.98331560110594,15.088401276374837,116.09716236906642,36.07476462659339,21.18631669594265,50.9785962925751,16.610803371208373,40.62156148200189,10.134288144482534,18.975831622413338,79.82905401235492
2015-11-13,203.54783349567316,11.733021642282157,3.9900897998176763,12.224086463796665,22.62064311082137,88.75698291710145,31.440459537693666,40.83128710310337,89.94792600998406,285.41109665404537,55.43559432207612,14.934014275045625,26.863262581094485,4.58398398221249,46.08108603839555,79.4703299499351,8.246138421596436,57.076378802745445,25.202479322613982,46.70657761591015,37.51352623041124,59.46469666156149,26.132398203586995,34.7305928169998,35.01917868410719,102.27727274503108,16.712699505198863,25.05546433282652,65.82517122278898,117.54489833508414,25.45849486789874,2.9211581036252383,36.54577480736074,46.244573462169235,44.84074668694922,32.46664502691971,5.742146153387372,208.59826931496053,15.384419332418274,116.08252068850172,36.14085527288078,20.994013434696697,51.592713298609205,16.449588878216044,40.92047063273436,10.247063076673802,18.924564224471737,79.55842713113391
2015-11-16,206.51217492693723,11.91467108197092,4.006286342143849,12.565846416892178,22.83990081004243,89.65716796336598,31.675506896637803,41.119739399136975,91.11480181688198,285.59547846915723,55.7036188801762,15.189700369131717,26.67411271364796,4.687999379831386,46.574970001152955,80.12251908131685,8.291231482221134,58.13038002014538,25.665286892512363,47.73378527793534,37.871887362023195,60.2521382770062,26.679643308842856,35.179603161657035,35.47141313025393,104.08264558998718,16.891194258367292,25.47604949319137,65.33463074810356,118.62607544401561,25.627488108122574,2.946359094464275,36.75494816192108,46.86648197645609,45.01117121659729,32.94349085968715,5.822986039532177,212.09888346626107,15.837235365503139,118.03337946022955,36.48016876835958,21.29866357725902,52.15053711821461,16.716764359857518,41.60548241148261,10.352113674750596,19.321498276298364,80.41193783326736
2015-11-17,204.646446041772,11.949366570409149,3.999582711332292,12.606345704140743,22.902603678616174,90.4031729413255,31.523367372163108,41.129112380525946,91.87191585356149,286.0123451675942,55.7413613413812,15.289715923411409,26.810528754117197,4.670654537769535,47.12171457495832,80.39212686668485,8.309835730689985,58.163983204511354,25.64991513118462,47.413682241951534,38.33146376429331,61.21003614783504,26.790384030521086,35.1595854797711,35.581680922811074,104.71633501332111,17.002185384657075,25.336589253510073,64.52035271497611,120.51097153535135,25.619171226350726,2.930988464492781,36.495789311905355,47.02764519348948,45.360537121702336,33.00566471100002,5.817906608614531,211.49410127704778,15.578729684775638,118.86120445948482,36.287471696566044,21.322303158666443,52.263044735504906,16.635641507934476,41.838755083133535,10.500685924399429,19.410372341495137,80.80313674120536
2015-11-18,206.6720563524414,11.935453223608205,4.043042186592094,12.552254436521824,22.609353180898665,89.61773593340897,31.545330816184297,41.16649709432812,91.82326996086451,284.17885437469386,55.43920380951577,15.427786744978924,26.16323245413179,4.657105476873497,46.92236131108852,79.80381900081383,8.241624205659459,58.27208021026441,25.473162194506543,47.33501794820787,38.20683437185898,61.40735622536082,26.56128739005299,35.3604288189605,35.47587509909233,104.00157838275794,17.050812470047887,25.141043489742852,65.28117108131798,119.40137691171235,25.695977956513826,2.9572929816145233,36.247943261011905,47.131665678798726,45.79597399032122,32.962943743452726,5.814471909308473,213.90627046785,15.420395867226349,118.93046898480816,35.903559059721296,21.460245255877634,52.38453233966399,16.683887258146996,41.381489167406976,10.458062619938596,19.087993227805935,81.05262986649709
2015-11-19,207.81817436525355,11.913396442169262,3.968469546326531,12.569452992687886,22.534866071863007,88.7294634274956,31.315299443104585,40.942214698345346,91.81627317241802,285.6102299715111,55.48868573473416,15.536882236424232,25.769782080166937,4.617896727588774,46.371449310505284,79.46942727805971,8.16259271208135,58.05599839411612,25.281289699126347,47.327074006485134,37.476916299992304,60.94455220780216,26.057524643868973,35.21857776836968,35.1130581175949,103.89966503333669,17.09541752137309,24.90449460868671,64.47282717579196,119.38186312940836,25.500003805434677,2.9682133610523613,36.017292418715584,47.14193712009183,45.09455498469359,32.70704150412258,5.833384775023916,214.00152970018618,15.142548847193925,118.71928428856675,35.638759479486275,21.507479453385145,51.940209105644456,16.524442692105602,41.25469187204003,10.453959854111462,19.38222527196727,81.08623274263358
2015-11-20,208.4755519531172,12.038842923721754,4.007436092248097,12.677425554808156,22.460380360694028,89.46756287926421,31.646532646924886,40.923007119626746,92.53185190665559,283.9980555525069,55.63739299321611,15.68364392042157,26.022155982574223,4.713197020582403,47.14131136428004,79.81194761906237,8.208994524528404,58.25083422301883,25.473523155765555,48.754653970736946,37.69775291710594,60.9482792849443,26.0120990674077,34.972434464216406,35.574564405821384,103.74018115658438,17.31699453057447,25.19323777663707,65.10059400388111,119.80701981244661,25.584877002032798,2.9842358123722312,36.04964496736021,47.62566333919839,44.77095767753918,32.95181575831926,5.936257821824384,214.6736144604184,15.285974385583758,119.8251899818656,36.03602842746661,21.92063834554184,52.608069081201094,16.72126924548231,41.70311123717622,10.475797308923312,19.535452415586526,82.26622087792484
2015-11-23,207.16841864279795,11.985217456123907,3.994978454457421,12.753399403819623,22.452604519492372,89.55394750519366,31.417136731372967,41.18257156368063,92.46944484965239,284.3793234984596,55.53195435270395,15.661547260185129,26.059764070995172,4.6611051362686915,46.8765946435831,79.21305134397925,8.135628533372817,58.534953583793424,25.495494700257982,48.23064418719077,37.76006386448512,61.01989956384951,25.941610909040243,34.81376409547457,35.45785391366066,104.25306720649985,17.3398237241196,24.84904996861348,65.02268863769967,119.92362383796952,25.683111512703526,3.0207509808096003,35.97784068261737,47.533147546267,44.672375076328926,33.05290312797312,5.8205860722355265,214.32732824264244,14.800030856051697,119.90594198034331,35.58575863241883,21.615408706741338,52.033957670417415,16.531390444352162,41.741761087670056,10.419031130652895,19.331211595733492,82.49503769856037
2015-11-24,206.3126777999334,12.042911485256385,3.959540101604592,12.813913852143347,22.468883443475335,89.93839842796304,31.520912736834525,41.15951419389174,92.89850521550137,285.34717085779835,55.51028615798808,15.784264064856783,25.99362727648305,4.687771164823794,47.05742458120297,79.03320111544889,8.118137551897354,58.69164755815602,25.536501182407456,48.280758005789906,37.589078897472355,60.98950838115643,25.800325351198516,34.62394710061687,35.57886099281032,103.88072791805759,17.298469586038348,25.002285589752923,65.9115314830659,119.90206135584322,25.9376557650952,3.0302683046827936,36.15964895350645,47.64875432214684,44.10130299906933,32.96353536891349,5.8507132947401415,213.87853609437406,14.927858829751145,120.62909915817146,35.498001043221954,21.77152540093536,51.867465266902535,16.5633230706692,41.470529927266334,10.390891646825594,19.443149608931876,81.9990818868001
2015-11-25,207.19768547065135,12.03055510593925,3.9707790419975155,12.81595351433549,22.75600303509212,89.97781083897313,32.05469810920596,41.39785399170893,92.86823685953429,288.0603062346731,55.418766942984426,15.725286957984233,25.83652789719623,4.680301952518517,47.49365347341765,79.47482053411584,8.262478045523654,58.11134673891412,25.797601337293987,48.48998500598743,37.694912248025524,60.85693431793874,26.093602027200742,34.922541423064544,35.73785507690115,104.74525024121648,17.401376642010295,25.306018985947453,65.40848464405639,121.06648833395481,25.79803574800071,3.0621536537716203,35.718334394073835,48.17598789468338,44.34682288183654,33.02317403572963,5.903523342237004,214.50759681362462,15.396477402685633,120.71368207055765,35.722739400336835,21.917079219170787,51.668606568667805,16.68137068379983,41.70175654150125,10.432687803916386,19.706367256670326,82.35989153512963
2015-11-26,207.2610277330984,12.118893738794528,3.9729270830387815,12.729498936574021,22.99421417848833,90.22631049791875,32.390662067062905,41.27204880882987,93.3402820347198,288.9528856063581,55.39534231608791,15.775455928947338,25.939450537964557,4.685153950438297,47.134566377161946,79.69811837214563,8.245957355771253,58.447402547549636,25.964600762319037,47.8380139586526,38.11317241011315,61.24840082478506,26.022396272467127,34.79534973236777,35.353426302288334,104.58434380633884,17.524164498492503,25.213131351377765,66.01975040373468,119.82419926486983,25.717698447125894,3.0571109671106456,35.45770263044718,48.29092918203272,44.61559490998895,33.08547111546757,5.907340816169432,214.23583701929752,15.336295445278802,121.45860658153727,35.60364644909579,21.822099962895763,51.301201696057696,16.625695267618074,41.69246427366593,10.39694249306524,19.827698779928532,82.712414073629
2015-11-27,208.82375463150115,12.206737794173788,4.0317911208641375,12.591937254742946,22.88257857259558,91.56249598162712,32.57089517767766,42.006516860671894,94.56985804566983,292.93135840762153,55.36738179892713,15.914938095699357,26.5671575931054,4.750202923889907,47.59669039017807,79.83811579483506,8.328981551371276,59.00214395746379,26.387568980970112,48.795810654652286,38.596670894312545,62.060863347919245,26.195543184828868,35.1982523222449,35.814646596225415,107.38861435226507,17.930714161638253,25.559193123907377,65.76649065179579,121.77031082794622,25.754281852172543,3.087012507359962,35.82747817805087,48.875603600823815,44.74555611015812,33.6096534426392,6.052419399136275,215.52855856602147,15.764783457618782,123.43370815851462,36.16534939196561,21.90642434573917,52.32509476996829,16.815540763261392,42.143078118917884,10.67643208381366,19.961381692311612,83.93048403471131
2015-11-30,207.69739254723973,12.254606311213053,4.073946297797224,12.620203233801078,23.149549022882624,91.3374978494347,32.401717971811124,41.68060428765211,94.93235857412503,293.13056265240965,55.084832616811966,15.906070690057753,26.937432693608514,4.848188334493419,47.8169734859613,79.5416573708779,8.359865044736198,59.21910138370724,26.60660559225362,49.439484536560194,39.37129410660538,62.443081795619726,26.336353940006333,35.12182685145032,36.08116788831021,106.81322078368892,17.967783541234336,25.63662938529495,64.17104432550651,123.47982309041991,25.6595729563446,3.0615715905055425,35.883253518649774,49.03262728092956,44.39528882841448,33.71751367464991,6.092108867336493,214.1945796695145,15.810654251105525,123.44185281986248,36.157988457705706,21.824795522557423,52.66869299293068,16.880396652235657,42.42867895642673,10.770519652265222,19.753335729642973,84.17290308319602
2015-12-01,207.249905871223,12.230394551723995,4.085761579944625,12.629211857082305,22.84753865755295,90.87980812169675,32.189384944524754,41.9538566708279,94.76215360085052,292.33831174759734,55.16851501187833,15.885783112249849,26.571070506377506,4.77309536302086,47.416487618033706,79.34155887613406,8.354647127623997,59.11343994414551,26.222215535432426,49.16661536865574,39.157911888347535,62.27661871535704,26.166400049885215,35.05464702213376,36.05754774563123,106.33258672780644,17.960284097177787,25.696666395969018,65.30095063365214,123.31433106759647,25.687075866378233,3.016324139722207,35.669331798606805,48.862686586523196,44.999996560949846,34.088786879444044,5.968859743503535,213.09382172339681,15.717022424975015,122.40050982125183,36.258589161290075,22.122379806570095,51.861403317530886,16.759467811718668,42.323326472657705,10.690512523722372,20.15903283215037,83.2643977758781
2015-12-02,207.56586923947054,12.321252642344502,4.028401061713998,12.663583385549241,22.61431494359153,90.555210593607,32.331610432618135,42.731527002512316,94.23631526088772,291.65415700849906,54.98053729398122,15.972549737532171,26.669583761982146,4.73508466839907,47.18895057584493,79.44710439517728,8.237435481253932,58.98811467253861,26.214067141651235,49.23314468436458,39.36313202224494,62.77935119538284,25.89228553467884,34.863561881863234,36.016094862789906,105.49393226965626,17.91119737196684,25.442013526614833,66.23393418071639,121.26160001075345,25.732186591484204,3.0019912039891268,35.87028316303579,48.82143418997853,44.77567825814067,33.948752753244484,5.927512811305597,213.52473649163355,15.515526446334535,122.87909227208333,36.04596125618263,22.357234042485274,52.105096401483344,16.751839630030098,42.48824358763635,10.762840765019059,20.392388367031042,83.41859882037879
2015-12-03,206.75665938194462,12.34479678002327,4.054109906969228,12.741630653122337,22.64311757153502,89.48536268881499,32.41094205440602,42.92050970203601,94.75927924543089,291.7836146746668,55.31199124535098,16.03812900135339,26.254196991768545,4.701965168747709,47.385289610031144,79.9522378749978,8.252960706444394,59.11680328513233,26.318750728732756,48.42368755122669,39.371364102915045,63.63208898762495,26.01633296646277,34.615385048442064,35.99569580186908,105.73068374462954,17.891262567801434,25.588686773032368,67.92880051979614,120.59375194184946,26.044869315588212,2.98018489153171,36.493580464251586,49.02186658796238,44.551124438757384,33.94568088034166,5.939936858746198,213.84871518076062,15.1302890190693,122.70280208838982,36.2921419531032,22.355003289313007,52.80702511213155,16.840473051418716,42.82224183884475,10.866962434589754,20.966683974221773,83.11863085861343
2015-12-04,208.37027599121853,12.276770777128784,4.018313867239783,12.693958842359253,22.693827001119526,89.16904881294178,32.515210921651374,42.651882773003614,95.45168249600579,290.31981921486937,55.27808631304129,16.011909055068383,26.219105284417825,4.749043175148928,47.51607831544821,79.7815620065578,8.215982867626328,59.29480695354949,26.40085876034281,47.41930525522092,39.665805245728905,63.86156577682078,26.087644565367913,34.72593810652087,35.95217378470747,105.22327658476658,17.761677475713707,25.596931299348896,67.59161879944297,120.12673523991374,25.891842847178008,2.992060791498713,36.857435331376635,49.16006557099066,43.936819600023014,33.553005188446,5.893651690078928,214.62551163826632,14.868314801556199,122.96008336215932,36.12386266058921,22.22154281385154,53.70979801094529,16.77845661411397,42.952883520067275,10.99944417104276,20.823499158747687,83.20288844368324
2015-12-07,207.59196636006317,12.335860226953194,3.998936156367262,12.725913201588154,22.658525657313458,89.28200087599974,32.13006961197338,42.85885651558531,95.1378651570286,286.4512569932718,55.468100364246396,16.141531732277258,25.832316947016622,4.746393610327102,48.01938629721818,80.08051650996883,8.297209023380349,59.66080955690318,26.56883968522645,47.33548373962601,39.57972874930184,64.05982321809356,26.40491792802402,34.526616718639026,35.97725499673084,104.35373952370016,17.673148190301557,25.59895779290464,68.51565306833615,118.32685049185763,25.78265588065103,2.9798581231058527,36.45869036562168,49.038922943526586,43.77403688648382,33.67094515418924,5.865521303510927,214.62339833503677,14.836881679546323,122.19717731628016,36.330888307038954,22.184432703525044,54.23295724328844,16.74841181519251,43.09112591421304,11.128951589392717,20.949659783937456,83.50999173456482
